"rpt_rec_num","Provider CCN","Hospital Name","Street Address","City","State Code","Zip Code","County","Medicare CBSA Number","Rural Versus Urban","CCN Facility Type","Provider Type","Type of Control","Fiscal Year Begin Date","Fiscal Year End Date","FTE - Employees on Payroll","Number of Interns and Residents (FTE)","Total Days Title V","Total Days Title XVIII","Total Days Title XIX","Total Days (V + XVIII + XIX + Unknown)","Number of Beds","Total Bed Days Available","Total Discharges Title V","Total Discharges Title XVIII","Total Discharges Title XIX","Total Discharges (V + XVIII + XIX + Unknown)","Number of Beds + Total for all Subproviders","Hospital Total Days Title V For Adults & Peds","Hospital Total Days Title XVIII For Adults & Peds","Hospital Total Days Title XIX For Adults & Peds","Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds","Hospital Number of Beds For Adults & Peds","Hospital Total Bed Days Available For Adults & Peds","Hospital Total Discharges Title V For Adults & Peds","Hospital Total Discharges Title XVIII For Adults & Peds","Hospital Total Discharges Title XIX For Adults & Peds","Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds","Cost of Charity Care","Total Bad Debt Expense","Cost of Uncompensated Care","Total Unreimbursed and Uncompensated Care","Total Salaries From Worksheet A","Overhead Non-Salary Costs","Depreciation Cost","Total Costs","Inpatient Total Charges","Outpatient Total Charges","Combined Outpatient + Inpatient Total Charges","Wage-Related Costs (Core)","Wage-Related Costs (RHC/FQHC)","Total Salaries (adjusted)","Contract Labor: Direct Patient Care","Wage Related Costs for Part - A Teaching Physicians","Wage Related Costs for Interns and Residents","Cash on Hand and in Banks","Temporary Investments","Notes Receivable","Accounts Receivable","Less: Allowances for Uncollectible Notes and Accounts Receivable","Inventory","Prepaid Expenses","Other Current Assets","Total Current Assets","Land","Land Improvements","Buildings","Leasehold Improvements","Fixed Equipment","Major Movable Equipment","Minor Equipment Depreciable","Health Information Technology Designated Assets","Total Fixed Assets","Investments","Other Assets","Total Other Assets","Total Assets","Accounts Payable","Salaries, Wages, and Fees Payable","Payroll Taxes Payable","Notes and Loans Payable (Short Term)","Deferred Income","Other Current Liabilities","Total Current Liabilities","Mortgage Payable","Notes Payable","Unsecured Loans","Other Long Term Liabilities","Total Long Term Liabilities","Total Liabilities","General Fund Balance","Total Fund Balances","Total Liabilities and Fund Balances","DRG Amounts Other Than Outlier Payments","DRG Amounts Before October 1","DRG Amounts After October 1","Outlier Payments For Discharges","Disproportionate Share Adjustment","Allowable DSH Percentage","Managed Care Simulated Payments","Total IME Payment","Inpatient Revenue","Outpatient Revenue","Total Patient Revenue","Less Contractual Allowance and Discounts on Patients' Accounts","Net Patient Revenue","Less Total Operating Expense","Net Income from Service to Patients","Total Other Income","Total Income","Total Other Expenses","Net Income","Cost To Charge Ratio","Net Revenue from Medicaid","Medicaid Charges","Net Revenue from Stand-Alone CHIP","Stand-Alone CHIP Charges"
764391,150125,COMMUNITY HOSPITAL,901 MACARTHUR BOULEVARD,MUNSTER,IN,46321,LAKE,23844,U,STH,1,2,07/01/2017,06/30/2018,2301.41,,,39696,1176,92085,410,149650,,7785,195,17965,464,,34973,812,73077,339,123735,,7785,195,17965,7545237,16711381,12000780,47864698,169815356,312455388,24939510,439509137,756456704,947159244,1703615948,60000272,,169815356,2304744,,,115760,,,135103730,-67938995,13937236,6178676,754187,88150594,,13456196,373859298,1266081,,147284978,,,212310426,,22309482,22309482,322770502,2737140,18659229,3681866,,,5329844,30408079,,,,12428877,12428877,42836956,279933546,279933546,322770502,,18694820,57311637,1236769,1027988,0.0541,,,789054744,973600883,1762655627,1232466967,530188660,482270744,47917916,19123174,67041090,2017624,65023466,0.257986,20113677,216976844,,
764393,170104,SHAWNEE MISSION MEDICAL CENTER,9100 WEST 74TH STREET,SHAWNEE MISSION,KS,66204-4004,JOHNSON,28140,U,STH,1,1,01/01/2017,12/31/2017,2494.24,0.94,,23871,5625,88484,353,128870,,5507,101,19846,395,,21730,302,64291,290,105886,,5507,101,19846,11154526,18719764,14318175,19359779,189022215,268531036,38380611,314267079,1048499444,976203529,2024702973,29447733,,193534720,3093932,,,330168588,,,20572700,-24097112,6749109,6289622,428503,385149345,34371566,17813239,268243633,72005809,51404449,133651672,,,337700768,10696391,19541136,30237527,753087640,12120081,17884742,,10858027,,14796351,55659201,,,,154661471,154661471,210320672,542766968,542766968,753087640,,35772546,11819321,616888,500904,0.0421,17213281,75671,1048457551,1100475985,2148933536,1668735016,480198520,457553251,22645269,43390002,66035271,,66035271,0.155216,19804896,160076925,,
764403,230156,ST JOSEPH MERCY HOSPITAL  ANN ARBOR,5301 E HURON RIVER DR,ANN ARBOR,MI,48106,,11460,U,STH,1,1,07/01/2017,06/30/2018,4194.01,138.97,,43091,3418,124974,444,162060,,9685,1316,32757,498,,38777,1858,101911,383,139795,,9685,1316,32757,2286598,19147501,7703460,19612231,282280838,492788775,17558799,601086281,1115655665,1123440203,2239095868,64172460,,274880942,1562135,17109,1270123,1966011,563009470,,116414736,-23985418,10166593,2303452,,1214440377,6785840,37520853,374385712,6260341,230266322,233374962,7735108,,324755094,15329475,227694369,243023844,1782219315,-315708003,-25048516,-978530,,-53980006,-14941143,-410656198,,,,-285123110,-285123110,-695779308,-976061890,-976061890,-1671841198,,23052536,70657704,3346898,1550905,0.0662,58319057,12690709,1145912732,1214309352,2360222084,1564860382,795361702,775069613,20292089,90086034,110378123,,110378123,0.26845,53993145,245490466,,
764409,230197,GENESYS REGIONAL MEDICAL CTR.,1 GENESYS PARKWAY,GRAND BLANC,MI,48439-8065,GENESEE,22420,U,STH,1,1,07/01/2017,06/30/2018,2498,142.28,,33849,2662,89959,350,127750,,6184,671,19391,370,,27641,1852,74693,305,111325,,6184,671,19391,2588128,15638057,7311042,22380494,170808767,248181966,10726096,358384872,706948429,500724917,1207673346,52060662,,171714233,4258587,359884,2506505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18789468,49212876,1337654,868731,0.0511,57063007,12880596,,,,,,418990733,-418990733,,-418990733,,-418990733,0.296756,51003707,220699470,,
764413,260006,HEARTLAND REGIONAL MEDICAL CENTER,5325 FARAON,ST. JOSEPH,MO,64506-3398,BUCHANAN,41140,R,STH,1,2,07/01/2017,06/30/2018,2572.62,,,34926,8522,74328,352,128480,,7313,1902,18492,352,,32009,7786,65517,331,120815,,7313,1902,18492,26493486,20693302,34541479,52741156,227918746,366134428,14000169,408944718,505087443,532612949,1037700392,45011532,,226145106,4843397,,,22237498,,,209868869,-142867235,7556499,23787582,,152969689,4371173,10387303,288576948,27862615,7874375,173252779,54750684,,175426544,598410470,10222414,608632884,937029117,17629905,23804599,,6723291,,59242299,107400094,,195478582,,40034915,235513497,342913591,594115526,594115526,937029117,,14833630,51760652,839692,1814695,0.109,,,505230164,781392829,1286622993,728277303,558345690,583537582,-25191892,67761865,42569973,,42569973,0.394087,34337927,141917673,,
764416,260179,ST. LUKES HOSPITAL,232 S. WOODS MILL RD.,CHESTERFIELD,MO,63017,ST. LOUIS,41180,U,STH,1,2,07/01/2017,06/30/2018,2493.25,40.05,,30992,903,66281,408,143276,,6331,206,14439,548,,27644,704,54919,374,130866,,6331,206,14439,6087433,7591000,8066533,9375684,183925523,245891726,21399182,361765121,551162472,867521657,1418684129,34016870,,184492223,4777532,285898,485419,46002037,2608000,,143348777,-93790672,6755983,,25793184,130717309,17267851,13263193,357394977,11477263,620195,249696975,402590,,223501139,,355773537,355773537,709991985,11133934,28635466,,6526011,,74382048,120677459,82746394,,,25431503,108177897,228855356,453441692,481136629,709991985,,12846841,47238222,2045666,,,21684997,3187753,550980355,1015109950,1566090305,1054207305,511883000,532494000,-20611000,41517996,20906996,3999996,16907000,0.255,4540789,23761751,,
764429,330125,ROCHESTER GENERAL HOSPITAL,1425 PORTLAND AVENUE,ROCHESTER,NY,14617,MONROE,40380,U,STH,1,2,01/01/2017,12/31/2017,5751.7,116.25,,35694,5117,150217,470,169630,,6208,923,30099,516,,33243,3381,133971,430,155030,,6208,923,30099,22862804,4584470,24404297,71661397,421165665,475946453,34962454,682596701,972199927,1066782288,2038982215,83564621,,420911885,3110128,723419,1110743,36323527,71391626,,66516743,-12028000,1227144,27351912,874473,281722221,2900000,4647051,301890794,55281813,607648,306727596,,,368831890,,512150890,512150890,1162705001,51033278,34642850,,11425047,,69541431,193512609,,283576219,,177256290,460832509,654345118,442907597,508359883,1162705001,,44058908,15913145,2820633,1853136,0.1236,100173619,7296500,1025379072,1285612929,2310992001,1411143900,899848101,897112118,2735983,29200464,31936447,-98216,32034663,0.334773,101345371,443890250,,
764448,450358,THE METHODIST HOSPITAL,6565 FANNIN STREET,HOUSTON,TX,77030-,HARRIS,26420,U,STH,1,2,01/01/2017,12/31/2017,6569.44,247.4,,95463,15470,235309,932,339551,,13882,358,36460,1020,,76041,13926,185692,779,283809,,13882,358,36460,36592707,57965206,47834433,47913906,467930612,1181002209,113219493,1337890800,4585730862,2854291092,7440021954,153563172,,468183612,23722921,,,101864052,,,783821825,-514170881,30203078,23765513,1441636244,1875358951,211139689,933829,670715,603962,,,,,1261372584,1975743152,640580470,2616323622,5753055157,-1125461729,186091483,270267,1368797728,,56644345,486342094,,304799623,,61182451,365982074,852324168,4900730989,4900730989,5753055157,,131363270,46223388,45495390,2228713,0.0502,66551687,22790051,4686828922,2950253300,7637082222,5885016680,1752065542,1648932821,103132721,69518867,172651588,6,172651582,0.179824,25139826,256404994,,
764449,450460,TYLER COUNTY HOSPITAL,1100 WEST BLUFF,WOODVILLE,TX,75979,TYLER,99945,R,STH,1,11,07/01/2017,06/30/2018,88.57,,,611,4,999,25,9125,,227,1,371,25,,611,4,999,25,9125,,227,1,371,1710268,538177,1982903,1982903,4898562,6769153,625340,8999269,3097910,14319562,17417472,1003311,142210,4588681,220822,,,1089882,1907610,,4101982,-1756403,97946,175504,,7771735,128860,76728,3994030,,1817897,7705946,,,3176635,,,,10948370,2791106,298920,46394,525917,,215299,3877636,,157702,,,157702,4035338,6913032,6913032,10948370,,255538,746729,,,,,,3097910,14319562,17417472,11649172,5768300,11667715,-5899415,4751629,-1147786,32912,-1180698,0.516681,289094,2118434,14356,17557
764463,520004,MCHS FRANCISCAN HEALTHCARE,700 WEST AVE SOUTH,LA CROSSE,WI,54601-4783,LA CROSSE,29100,R,STH,1,2,01/01/2017,12/31/2017,2028.78,17.97,530,11667,4791,25385,142,51830,,2576,883,5910,142,,10433,3414,20420,114,41610,,2576,883,5910,1644424,6765322,4339357,24102841,141615961,84013009,10133864,253717005,175973048,445214040,621187088,25901449,,141550734,279091,94574,429200,25420,,,172192380,-113958659,3552102,216906,,93151495,11572682,5594787,181529011,682242,,98446954,,,111168313,,75867873,75867873,280187681,2507268,10031668,,,,7361375,62542031,,,,10546109,10546109,73088140,207099541,207099541,280187681,,16445544,6283606,1465877,563114,0.0991,4967643,1281924,178566647,789473320,968039967,617239391,350800576,455624634,-104824058,120609391,15785333,,15785333,0.408439,4809663,60163566,,
764467,520037,MARSHFIELD MEDICAL CENTER,611 ST JOSEPH AVENUE,MARSHFIELD,WI,54449,,48140,R,STH,1,2,07/01/2017,09/30/2017,1123.78,78.17,,4630,1425,16768,208,19136,,863,160,3060,213,,4065,718,12806,166,15272,,863,160,3060,196022,2498747,1182047,1182047,18862205,53696885,5162650,70971585,134604427,45248291,179852718,4338378,,17573556,5128525,,,17319149,182885,,61352999,-8788063,3148186,1549204,,74901273,12322922,900000,129311085,5426217,305485,40925582,,,214435097,,106291452,106291452,395627822,3231369,,,,,26816352,30047721,317386296,50000000,7065000,,374451296,404499017,-8871195,-8871195,395627822,,8760815,,785522,371021,0.1694,6437592,800765,133182940,46669772,179852712,104199190,75653522,74330131,1323391,2319969,3643360,,3643360,0.394609,14658498,26718493,,
764475,520138,AURORA HEALTH CARE METRO  INC.,2900 WEST OKLAHOMA AVENUE,MILWAUKEE,WI,53215,MILWAUKEE,33340,U,STH,1,2,01/01/2017,12/31/2017,6026.25,143.11,,75845,22944,232102,854,315458,,12814,4025,42083,919,,62534,15224,175426,685,253678,,12814,4025,42083,17725718,40354700,26738516,79994239,416269941,984054821,49198914,1065235354,2845858405,2417797397,5263655802,110451226,,380739749,,,2700470,1804352915,,,776450909,-553381854,24031818,11297101,1541386,2064292275,9371979,1893359,838167879,11707995,20065680,201332038,,,449637012,,107794141,107794141,2621723428,57520519,28322552,,,2579805,16434172,104857048,,247558502,,7684006,255242508,360099556,2261623872,2261623872,2621723428,,101168861,10837045,6983689,5594696,0.1998,70189695,8497104,2839826958,2515010902,5354837860,3926834223,1428003637,1400324758,27678879,113366152,141045031,,141045031,0.202376,149665945,1002696308,,
764482,010114,UAB MEDICAL WEST,995 NINTH AVENUE  SOUTHWEST,BESSEMER,AL,35023,JEFFERSON,13820,U,STH,1,2,01/01/2017,12/31/2017,875.49,,,9903,5457,34607,187,68255,,1565,1393,6086,231,,5062,5457,18022,119,43435,,1565,1393,6086,6149199,30092319,11137005,11137005,49215419,71393632,4843017,92860078,255723421,319543017,575266438,9564747,,49215419,1885742,,,21006453,1029623,,81266127,-62560405,2344932,1377646,,45372154,3697849,549767,66452056,,16187784,47313587,612746,,33076591,4670264,32156,4702420,83151165,8545397,3582975,1621185,,579868,,14329425,,37301329,,,37301329,51630754,31520411,31520411,83151165,,8612686,3125874,100523,215110,0.0733,,,255937717,341286048,597223765,477748232,119475533,120609051,-1133518,3257097,2123579,604967,1518612,0.161421,5994258,65611198,,
764483,030022,MARICOPA MEDICAL CENTER,2601 EAST ROOSEVELT STREET,PHOENIX,AZ,85008,MARICOPA,38060,U,STH,1,11,07/01/2017,06/30/2018,2821.49,203.33,,4018,20966,53922,323,109555,,739,578,12478,564,,2890,10057,34809,211,74635,,739,578,12478,36498211,26178451,41948664,78194786,225686438,311024629,26415604,389755341,1095448025,863979083,1959427108,54038519,,225686438,2510607,,4265019,228049191,107179691,,218775875,-138619851,6858626,13858526,2389855,527102264,37874236,,249772801,,198713703,,,,254112283,10000000,314647,10314647,791529194,51177010,19971213,3047240,,,26010585,105962967,,112000000,,375471570,487471570,593434537,198094657,198094657,791529194,,2293981,5923198,1170451,1206899,0.5875,8338581,2461924,1094448025,981311406,2075759431,1639713556,436045875,536711067,-100665192,183456021,82790829,-1482977,84273806,0.198913,160369857,910548738,71467,300501
764533,280013,THE NEBRASKA MEDICAL CENTER,989200 NEBRASKA MEDICAL CENTER,OMAHA,NE,68198-9200,DOUGLAS,36540,U,STH,1,2,07/01/2017,06/30/2018,6463,374.05,,54548,8291,160625,549,200565,,9182,1024,28509,559,,47255,8291,128587,434,158494,,9182,1024,28509,19715560,87066095,43173162,50155159,617651504,767846910,13408674,903401479,1894262825,1491124411,3385387236,76929934,,617968826,22815906,181185,425444,5637125,406806163,2389668,491807643,-250096220,8795359,15511113,51534406,788794398,15368336,8597548,255214351,29967290,423314686,459612355,,,508191980,12171361,39672340,51843701,1348830079,63636520,99736645,10400412,8527062,8359995,,314128690,,146071487,,8727676,154799163,468927853,879902226,879902226,1348830079,,26831299,78506366,11234950,3194365,0.1213,22377868,20260857,1895697440,1494847215,3390544655,2377544014,1013000641,1385498416,-372497775,432001997,59504222,692543,58811679,0.266853,82031997,399871523,,
764544,390133,LEHIGH VALLEY,2100 MACK BLVD.  4TH FLOOR  FINANCE,ALLENTOWN,PA,18105-4000,LEHIGH,10900,U,STH,1,2,07/01/2017,06/30/2018,6101.6,194.09,,76119,12590,212177,1007,315431,,14327,1771,40748,1167,,63151,7986,159484,822,257026,,14327,1771,40748,22253788,35019026,28000218,58051786,475451670,1139206502,65839561,1129497740,3885700456,3783351184,7669051640,154628308,,477967422,3426516,,1572560,3365869,,,529637629,-367178071,23562734,17980026,33398682,250573801,22493463,52581169,881800218,77623961,4080208,361639647,254838493,,724051934,982010330,63366542,1045376872,2020002607,66620406,21830438,,,,44865127,136095768,751829771,975000,,167837709,920642480,1056738248,963264359,963264359,2020002607,,30571485,111387508,10459910,4390082,0.1237,61750259,13101395,3885700457,3783351183,7669051640,5300315791,2368735849,1589231581,779504268,155211206,934715474,67173813,867541661,0.14728,112836846,1020676588,,
764550,450040,COVENANT HEALTH SYSTEM,3615 19TH ST,LUBBOCK,TX,79410,LUBBOCK,31180,U,STH,1,1,07/01/2017,06/30/2018,2236,15.05,,41708,5450,93985,394,143810,,7502,821,17291,394,,29885,4774,67341,287,104755,,7502,821,17291,18568780,29897566,22790281,22861601,134058034,326720594,29248920,379637074,2312756927,1025814779,3338571706,26651828,,134058034,1656137,,,23637934,,,220536931,-161960947,8052310,,44359594,134625822,18817059,20538190,380376453,,,468938616,,,313315022,,28445628,28445628,476386472,11630652,12914875,,11420471,,22743164,64749503,,43624171,,3561689,47185860,111935363,364451109,364451109,476386472,,17975032,57912554,6298734,1713162,0.0903,28015491,659767,2328026351,1010545355,3338571706,2907131690,431440016,460778628,-29338612,41715332,12376720,,12376720,0.113712,20767174,280216658,123034,1652895
764565,501322,FERRY COUNTY MEMORIAL HOSPITAL,36 NORTH KLONDIKE ROAD,REPUBLIC,WA,99166-,FERRY,99950,R,CAH,1,11,01/01/2017,12/31/2017,74.45,,,438,4248,4891,25,9125,,54,2,77,25,,141,4,201,25,9125,,54,2,77,105349,506757,438463,1062378,4813044,5966166,648579,10199659,2455944,11932698,14388642,,,,,,,198157,,,2474419,-454409,141861,133645,,3706922,27282,284945,8947146,397080,1464963,3316753,,,6357461,,882863,882863,10947246,225865,346830,,,,155856,728551,,6084358,,670,6085028,6813579,4133667,4133667,10947246,,,,,,,,,2514350,12630302,15144652,5576335,9568317,10779210,-1210893,550595,-660298,,-660298,0.708869,2237776,4036982,,
764588,080001,CHRISTIANA CARE HEALTH SYSTEM,501 W. 14TH STREET,WILMINGTON,DE,19899,NEW CASTLE,48864,U,STH,1,2,07/01/2017,06/30/2018,9935.46,248.64,,118448,17056,280492,1061,387303,,20402,12183,50919,1126,,105542,12626,223666,915,334013,,20402,12183,50919,22397114,50250831,43582133,71366019,870075795,958283214,98214547,1583832108,2047981761,1639591412,3687573173,239925385,,870075795,970335,2964529,6038575,109239932,184648494,,762271251,-477488066,27443400,,17167261,644468612,39541766,29474986,1184783726,6537783,689498715,,136226960,,902263864,1625497705,29204296,1686133439,3232865915,69035430,127167574,,170670000,7117510,58676985,432667499,,77887244,,144321378,222208622,654876121,2577989794,2577989794,3232865915,,53862411,169087033,19587809,7937000,0.1424,31703611,23885466,2047981760,1658086449,3706068209,1965651642,1740416567,1828359009,-87942442,340361113,252418671,,252418671,0.429505,231519015,603554009,,
764595,150109,FRANCISCAN HEALTH LAFAYETTE,1701 SOUTH CREASY LANE,LAFAYETTE,IN,47905-,TIPPECANOE,29200,U,STH,1,1,01/01/2017,12/31/2017,1344.1,,,18324,1859,44708,168,61320,,4228,356,11435,186,,16582,1054,33866,138,50370,,4228,356,11435,14762214,18341707,18886709,18886709,94501844,208865250,19833379,254466822,577434914,596161889,1173596803,31693682,,93164016,2124012,,,-103113,,,45572379,,5604246,,17586835,68660347,12785293,3246587,299700853,2811902,77253643,,,,255100068,6122929,24475001,30597930,354358345,21403295,9769926,,,,3283964,34457185,,,,590967,590967,35048152,319310193,319310193,354358345,,31951397,10642734,1576727,1378986,0.1295,,,577110966,607971719,1185082685,857162569,327920116,303367094,24553022,14490464,39043486,,39043486,0.216826,44133573,193650028,,
764618,280032,MARY LANNING MEMORIAL HOSPITAL ASSOC,715 NORTH ST. JOSEPH AVENUE,HASTINGS,NE,68901,ADAMS,99928,R,STH,1,2,01/01/2017,12/31/2017,946.96,,,7701,1235,16509,86,31390,,1674,23,3859,132,,6759,74,12301,76,27740,,1674,23,3859,5353274,9610692,9016844,17096490,75014437,101857565,10842023,126929538,131100737,201772413,332873150,16822225,136735,75014437,,,,2717012,,,54449047,,-31178162,5380451,1261322,36415419,,,208350520,,,,,,78045676,36078893,62475357,98554250,213015345,5313146,8768474,5030770,6613029,175000,1956009,27856428,,,,39524900,39524900,67381328,145634017,145634017,213015345,,9693517,3413381,619944,207417,0.0633,,,131092803,238768596,369861399,201506096,168355303,186482692,-18127389,10763760,-7363629,,-7363629,0.381315,3595898,30446990,,
764620,280040,NEBRASKA METHODIST HOSPITAL,8303 DODGE STREET,OMAHA,NE,68114-,DOUGLAS,36540,U,STH,1,2,01/01/2017,12/31/2017,2760.26,14.47,,28341,8686,92854,341,124465,,5849,154,18149,359,,25127,168,65088,283,103295,,5849,154,18149,8517584,10135081,11495444,16237316,192892057,323896413,10584334,391750507,669135316,668987932,1338123248,49105698,,192808322,3921950,,,48330600,,,69650200,,7797900,8013700,23156700,162899300,5793300,16603800,438679400,,,449274500,,,382562500,261781000,40201200,301982200,847444000,16109000,24668000,,13495100,,8017000,62289100,,282537500,,6198400,288735900,351025000,461222000,496419000,847444000,,40683742,13710859,3375491,580663,0.0427,15565013,1048674,668236920,689692178,1357929098,837254227,520674871,516788470,3886401,30635661,34522062,-19564700,54086762,0.292761,23156184,95292939,,
764629,330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10075,MANHATTAN,35614,R,STH,1,2,01/01/2017,12/31/2017,5069.3,225.55,,31135,3539,117015,422,153662,,5902,2244,28632,449,,26488,2328,88808,348,126652,,5902,2244,28632,15206487,2574597,16001286,42108109,599536978,610345680,31294985,846603332,2310524263,1166791376,3477315639,107273071,,599536978,1714403,2560133,4666563,20000,47423000,,193966000,-43167000,,,33040000,231282000,529809000,503000,384522000,497000,89120000,160823000,,,973755000,,181923000,181923000,1386960000,62727000,47856000,,,,189512000,300095000,114923000,,2278000,385005000,502206000,802301000,484561000,584659000,1386960000,,58585808,20993666,6503258,2013361,0.1012,49040059,20212231,2310524262,1166791376,3477315638,2484224653,993090985,1209882658,-216791673,241088562,24296889,,24296889,0.243465,110805024,620892345,645849,2424936
764648,390111,HOSPITAL OF THE UNIV OF PENNA,3400 SPRUCE STREET,PHILADELPHIA,PA,19104-,PHILADELPHIA,37964,U,STH,1,2,07/01/2017,06/30/2018,7359.77,688.29,,69082,7511,241754,745,271895,,8719,919,37929,803,,57321,7511,183055,588,214653,,8719,919,37929,5915022,44357968,13306112,30218460,670735792,1769523080,89651311,1723889409,5816611702,6317162360,12133774062,179993592,,742362288,14476889,17866747,11089872,2075797000,,,281716000,,,,67007000,2426311000,,3831000,1581694000,6156000,243923000,433922000,,,1036546000,754686000,3954000,758640000,4221497000,161000,149601000,,69266000,,26500000,245528000,1283384000,,,19514000,1302898000,1548426000,2673071000,2673071000,4221497000,,34367520,102166707,29425099,5212194,0.1527,44962614,51343286,5816844000,6316929000,12133773000,9685613000,2448160000,2440259001,7900999,334895001,342796000,,342796000,0.142074,154963148,1362454956,,
764677,520030,ASPIRUS WAUSAU HOSPITAL,333 PINE RIDGE BOULEVARD,WAUSAU,WI,54401,MARATHON,48140,U,STH,1,2,07/01/2017,06/30/2018,1969.21,15.18,,20036,888,59489,227,82855,,4507,168,14036,239,,17791,775,48626,186,67890,,4507,168,14036,8905852,5010906,10529868,25528909,148725555,304331334,19930973,341883397,542839426,573405541,1116244967,29513943,,148725555,4145299,,278991,7618622,,,75176070,-11300907,7215564,7400083,6364225,92473657,13918155,10997711,139325586,393535,153015401,131085439,,,233241614,200674585,,200674585,526389856,10986415,10872553,,7471365,,18094736,47425069,,,,137751920,137751920,185176989,341212867,341212867,526389856,,11894036,32470103,1336590,545679,0.0492,27930317,1435313,542351434,693640117,1235991551,758252013,477739538,453056889,24682649,32829469,57512118,,57512118,0.30628,18423236,109123275,,
