"rpt_rec_num","Provider CCN","Hospital Name","Street Address","City","State Code","Zip Code","County","Medicare CBSA Number","Rural Versus Urban","CCN Facility Type","Provider Type","Type of Control","Fiscal Year Begin Date","Fiscal Year End Date","FTE - Employees on Payroll","Number of Interns and Residents (FTE)","Total Days Title V","Total Days Title XVIII","Total Days Title XIX","Total Days (V + XVIII + XIX + Unknown)","Number of Beds","Total Bed Days Available","Total Discharges Title V","Total Discharges Title XVIII","Total Discharges Title XIX","Total Discharges (V + XVIII + XIX + Unknown)","Number of Beds + Total for all Subproviders","Hospital Total Days Title V For Adults & Peds","Hospital Total Days Title XVIII For Adults & Peds","Hospital Total Days Title XIX For Adults & Peds","Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds","Hospital Number of Beds For Adults & Peds","Hospital Total Bed Days Available For Adults & Peds","Hospital Total Discharges Title V For Adults & Peds","Hospital Total Discharges Title XVIII For Adults & Peds","Hospital Total Discharges Title XIX For Adults & Peds","Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds","Cost of Charity Care","Total Bad Debt Expense","Cost of Uncompensated Care","Total Unreimbursed and Uncompensated Care","Total Salaries From Worksheet A","Overhead Non-Salary Costs","Depreciation Cost","Total Costs","Inpatient Total Charges","Outpatient Total Charges","Combined Outpatient + Inpatient Total Charges","Wage-Related Costs (Core)","Wage-Related Costs (RHC/FQHC)","Total Salaries (adjusted)","Contract Labor: Direct Patient Care","Wage Related Costs for Part - A Teaching Physicians","Wage Related Costs for Interns and Residents","Cash on Hand and in Banks","Temporary Investments","Notes Receivable","Accounts Receivable","Less: Allowances for Uncollectible Notes and Accounts Receivable","Inventory","Prepaid Expenses","Other Current Assets","Total Current Assets","Land","Land Improvements","Buildings","Leasehold Improvements","Fixed Equipment","Major Movable Equipment","Minor Equipment Depreciable","Health Information Technology Designated Assets","Total Fixed Assets","Investments","Other Assets","Total Other Assets","Total Assets","Accounts Payable","Salaries, Wages, and Fees Payable","Payroll Taxes Payable","Notes and Loans Payable (Short Term)","Deferred Income","Other Current Liabilities","Total Current Liabilities","Mortgage Payable","Notes Payable","Unsecured Loans","Other Long Term Liabilities","Total Long Term Liabilities","Total Liabilities","General Fund Balance","Total Fund Balances","Total Liabilities and Fund Balances","DRG Amounts Other Than Outlier Payments","DRG Amounts Before October 1","DRG Amounts After October 1","Outlier Payments For Discharges","Disproportionate Share Adjustment","Allowable DSH Percentage","Managed Care Simulated Payments","Total IME Payment","Inpatient Revenue","Outpatient Revenue","Total Patient Revenue","Less Contractual Allowance and Discounts on Patients' Accounts","Net Patient Revenue","Less Total Operating Expense","Net Income from Service to Patients","Total Other Income","Total Income","Total Other Expenses","Net Income","Cost To Charge Ratio","Net Revenue from Medicaid","Medicaid Charges","Net Revenue from Stand-Alone CHIP","Stand-Alone CHIP Charges"
629055,390116,MERCY SUBURBAN HOSPITAL,2701 DEKALB PIKE,NORRISTOWN,PA,19401,MONTGOMERY,37964,U,STH,1,2,01/01/2011,12/31/2011,580.15,37.85,,9526,2138,23191,101,36865,,1925,708,5228,116,,8589,2138,20195,89,32485,,1925,708,5228,229524,12431000,2445998,4551793,39508694,69355236,4640970,96487245,275731606,249518383,525249989,11321556,,39499340,642279,9385,613099,16553000,,217000,11157000,,2281000,538000,,30746000,4622000,1728000,45771000,,,32869000,,,39752000,,14249000,14249000,84747000,6371000,2460000,,1253000,4000,-3370000,13074000,,30621000,11468000,21422000,63511000,76585000,8162000,8162000,84747000,14895047,,,99246,838591,0.0563,7810020,3664007,276171786,255652503,531824289,410412000,121412289,121295000,117289,826000,943289,,943289,0.183698,12559718,80513912,,
629061,500026,SWEDISH EDMONDS,21601 76TH AVENUE WEST,EDMONDS,WA,98026-7507,SNOHOMISH,42644,U,STH,1,2,01/01/2011,12/31/2011,1193.44,,,15122,5259,41462,155,56575,,2935,3013,9888,155,,14018,4538,35664,142,51830,,2935,3013,9888,27319782,16744624,32310686,38842109,87722945,121194104,8890310,171373732,321152434,240326711,561479145,19066247,,87722945,2211837,,,-983484,,,83413247,-59504921,2638710,833366,,30194876,,245447,3677304,,,31992743,,,30024414,5285116,,5285116,65504406,26321360,1849928,7520150,3449185,,144490,39932772,,14578062,,9910656,24488718,64421490,1082916,1082916,65504406,23969733,,,1211484,3190371,0.1331,7880795,,321406855,274190989,595597844,394896393,200701451,208917049,-8215598,8069975,-145623,,-145623,0.305218,21314469,91232797,,
629150,010015,SOUTHWEST ALABAMA MEDICAL CENTER,33400 HIGHWAY 43 NORTH,THOMASVILLE,AL,36784-,CLARKE,99901,R,STH,1,5,04/01/2011,08/15/2011,75.03,,,295,,592,27,3699,,92,30,204,27,,295,,592,27,3699,,92,30,204,,953303,365389,509697,1311708,2390793,132487,2023539,1002377,4277061,5279438,124018,,1311708,,,,456188,,,3338752,-3016368,202033,,74538,1038610,,,6052195,,,,,,2750898,,,,3789508,2441688,24425,1678674,-34440,,365862,4476209,,,,1115399,1115399,5591608,-1802100,-1802100,3789508,337966,,,,9767,0.0289,,,952377,4327438,5279815,2988571,2291244,3702501,-1411257,103285,-1307972,,-1307972,0.383287,119757,688948,,
629195,521329,ST MARYS HOSPITAL SUPERIOR,3500 TOWER AVE,SUPERIOR,WI,54880-,DOUGLAS,20260,U,CAH,1,2,07/01/2011,06/30/2012,206.15,,,2859,57,3773,25,9150,,181,8,538,26,,613,45,928,25,9150,,181,8,538,432887,4146710,2783749,6139957,12041470,16136586,3312719,31021764,6099838,47903299,54003137,,,,,,,9393187,,,14353887,-7127637,378094,18302,,17293696,221452,38630,10436493,,11180931,,,,9385838,4166474,199920,4366394,31045928,980838,1914341,,,,56785,2884430,,,,246594,246594,3131024,27914904,27914904,31045928,,,,,,,,,6093116,65589641,71682757,26832085,44850672,32324766,12525906,1149001,13674907,3493686,10181221,0.574444,5000375,14547255,,
629196,524018,ROGERS MEMORIAL HOSPITAL  INC.,34700 VALLEY ROAD,OCONOMOWOC,WI,53066-,WAUKESHA,33340,U,PH,4,2,08/01/2011,07/31/2012,643.28,,,3822,21204,32552,168,61488,,502,2547,5232,168,,3822,21204,32552,168,61488,,502,2547,5232,,,,,45552465,24111240,3040623,49947423,110046396,23543467,133589863,,,,,,,10341810,791615,,12871294,,,,849367,26989473,1167091,2569089,63736671,,,12179081,,,64602449,25183969,4224463,29408432,121000354,2928789,3875326,,1495000,,1768828,10067943,,31897320,,312745,32210065,42278008,78722346,78722346,121000354,,,,,,,,,110046396,26819972,136866368,58776946,78089422,69663705,8425717,3640591,12066308,,12066308,,,,,
629288,240043,MAYO CLINIC HEALTH SYSTEM-ALBERT LEA,404 W FOUNDTAIN STREET,ALBERT LEA,MN,56007,FREEBORN,99924,R,STH,1,2,01/01/2011,12/31/2011,998.41,,,3313,591,8003,76,27740,,1018,429,2566,77,,2736,359,6039,66,24090,,1018,429,2566,1431111,799685,1942150,4688502,65636990,70693960,5315780,89439179,35854301,104102064,139956365,14268646,,61888996,167787,,,9005545,,,41996389,-17385940,2531108,1027709,,41143813,4192536,5703081,38092251,18208607,8638927,25373167,,,56058068,2504784,58459764,60964548,158166429,1965953,6503951,,,,718337,9188241,,,,2795395,2795395,11983636,146182793,146182793,158166429,6091391,,,96839,425788,0.0699,,,47422298,184765849,232188147,97473120,134715027,136330950,-1615923,5687610,4071687,-3,4071690,0.63905,1801336,5887513,,
629323,050232,FRENCH HOSPITAL MEDICAL CENTER,1911 JOHNSON AVENUE,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO,42020,U,STH,1,1,07/01/2011,06/30/2012,442,,,7262,398,15573,112,40992,,1932,109,4481,112,,6526,243,12585,104,38064,,1932,109,4481,894866,8369911,2329191,6223215,34617457,58215638,4073666,82622773,296729582,180395861,477125443,8469537,,34617457,800810,,,7756350,,,65932827,-52324835,2973820,535589,,26267669,6142898,267655,5433923,2332412,,29601890,,,24313029,10447150,10517137,20964287,71544985,5319630,3591784,6000,5278764,,857730,15024290,,42447151,,879990,43327141,58351431,13193554,13193554,71544985,20315205,,,311916,977161,0.0481,,,296731315,180394130,477125445,386757167,90368278,92832095,-2463817,2123521,-340296,,-340296,0.173168,4796361,42791633,,
629656,500015,AUBURN REGIONAL MEDICAL CENTER,202 NORTH DIVISION STREET,AUBURN,WA,98001,KING,42644,U,STH,1,4,01/01/2011,12/31/2011,633.39,,,10211,5386,25959,114,41620,,2234,1168,6662,162,,9157,4432,22802,91,33215,,2234,1168,6662,1632649,17512663,5490734,7093434,50315867,80768315,9016366,101803693,261566291,192123774,453690065,9452274,,48105562,,,,-1031824,,,31557720,-15148147,2107359,554359,,19825865,4093344,1010293,60788772,4432578,10211389,3391468,,,48401878,,1665735,1665735,69893478,3174969,3815790,1045658,,,7012165,15048582,,,,-97387319,-97387319,-82338737,152232215,152232215,69893478,17939022,,,503843,3229024,0.18,,,261566291,192123774,453690065,327547057,126143008,131084182,-4941174,1646426,-3294748,,-3294748,0.22439,16195473,79318032,,
629847,670063,THE HOSPITAL AT CRAIG RANCH,THE HOSPITAL AT CRAIG RANCH,MCKINNEY,TX,75070,COLLIN,19124,U,STH,1,4,01/01/2011,12/31/2011,97.36,,,136,,1450,24,8760,,48,,310,24,,136,,1450,24,8760,,48,,310,,,-4177,-4177,5682015,16701528,1981710,20625082,16570856,25061182,41632038,1357962,,5682015,531606,,,,,6600717,6261669,-4560190,806559,462244,,9571683,,,,12583210,8034769,1065614,,,17456099,1871560,681579,2553139,29580921,5736571,376263,,,,7002565,17820802,,,,18434638,18434638,36255440,-6674519,-6674519,29580921,310795,,,17200,,,,,16561815,25061182,41622997,26465968,15157029,22383543,-7226514,90152,-7136362,,-7136362,0.495414,,,,
629961,220029,ANNA JAQUES HOSPITAL,25 HIGHLAND AVENUE,NEWBURYPORT,MA,01950,USA,37764,U,STH,1,2,10/01/2010,09/30/2011,678.98,,,12093,1066,25410,106,38810,,3092,597,6270,126,,11115,1060,23621,98,35890,,3092,597,6270,1248679,2589889,2279766,2906825,49793757,53126939,3834218,99775161,83070877,126752448,209823325,12287951,,49793757,2053563,,,10104728,,,12860835,,1419649,1258324,1364926,29481450,101165,51614,13134087,3203976,2712937,9764540,,,25139412,17088203,2893872,19982075,74602937,4250625,6219084,,555409,,776902,11802020,22070874,,,22005504,44076378,55878398,18724539,18724539,74602937,19877237,,,51021,1119088,0.0563,,,83070877,126752448,209823325,104429904,105393421,107618357,-2224936,597709,-1627227,,-1627227,0.47552,12484982,27574111,,
630086,450083,ETMC- TYLER,1000 SOUTH BECKHAM,TYLER,TX,75711-,SMITH,46340,U,STH,1,2,11/01/2010,10/31/2011,2755.99,,8779,53718,9315,117291,451,164615,1528,9136,866,20774,451,8286,40561,7889,101268,377,137605,1528,9136,866,20774,24489826,3436270,24662752,25319954,126026539,251728449,31329499,310893362,1479714678,808370174,2288084852,36605972,,125977258,2891910,,,125834035,,,48431688,,8089755,3886739,,186242217,,,376852,404705,,202110153,,,49671812,,220242765,220242765,456156794,11534701,9178706,,3395611,955355,,28768286,,11927203,,40867954,52795157,81563443,374593351,374593351,456156794,72483925,,,2318449,9865062,0.1361,,,2317599282,,2317599282,1949403849,368195433,377754987,-9559554,16492227,6932673,,6932673,0.135875,14255632,159633235,380942,3645187
630156,241366,MEEKER COUNTY MEMORIAL HOSPITAL,612 SIBLEY AVENUE SOUTH,LITCHFIELD,MN,55355-,MEEKER,99924,R,CAH,1,9,01/01/2011,12/31/2011,135.19,,,1638,552,3490,25,9125,,351,146,882,33,,1327,352,2697,25,9125,,351,146,882,168609,644250,530309,530309,8594176,16902910,3801210,22955776,15456500,23928729,39385229,,,,,,,3738954,,,3485216,,460395,437328,321451,8528022,1963928,1465195,27576529,,7124222,10494728,,,29189167,17143723,1413485,18557208,56274397,877380,1289484,,,,1992270,4159134,,25585287,,,25585287,29744421,26529976,26529976,56274397,,,,,,,,,15581245,24684459,40265704,13819107,26446597,25497086,949511,994900,1944411,,1944411,0.582852,5473334,5473334,,
630249,521336,HAYWARD AREA MEMORIAL HOSPITAL,11040 N STATE ROAD #77,HAYWARD,WI,54843-6391,SAWYER,99952,U,CAH,1,2,04/01/2011,03/31/2012,175.62,,,1992,522,3639,25,9150,,359,204,824,75,,1172,272,2336,25,9150,,359,204,824,109430,2657782,1214392,1759785,12430431,18249360,2194987,27972347,16816321,37791472,54607793,,,,,,,1591555,17539191,37500,7107480,-1966000,800697,251362,283000,25730113,45799,1998337,28432390,,,8683861,,,22705094,,309036,309036,48744243,864786,1802647,89615,1050234,,1016244,4823526,,,,15072602,15072602,19896128,28848115,28848115,48744243,,,,,,,,,17409753,40961099,58370852,23341037,35029815,33327472,1702343,1408888,3111231,,3111231,0.512241,7110249,14945391,,
630309,310019,ST. JOSEPHS HOSPITAL & MEDICAL CTR,703 MAIN STREET,PATERSON,NJ,07503,PASSAIC,35644,U,STH,1,1,01/01/2011,12/31/2011,4508.03,191.34,,61716,27517,180908,681,244561,,9799,3178,36923,701,,54139,15223,142255,553,200415,,9799,3178,36923,68920790,50590403,77499656,77499656,301898878,326620261,23739642,505171091,2212059459,705013711,2917073170,55062774,,301898878,1332687,1906967,2262279,44203000,71716000,,341586000,-281883000,7426000,1759000,266000,199248000,8818000,3967000,378700000,8876000,17011000,176524000,466000,,307754000,93817000,45773000,139590000,646592000,44389000,46734000,,7787000,2685000,25357000,126952000,231487000,,,147942000,379429000,506381000,140211000,140211000,646592000,96287172,,,1050555,23590357,0.245,18242664,13741633,2232816400,725398272,2958214672,2348820395,609394277,643318097,-33923820,135832100,101908280,74434280,27474000,0.173177,112081103,786222195,,
630389,021310,MANILAQ HEALTH CENTER,436 5TH AVENUE,KOTSBUE,AK,99752,KOBUK,99902,R,CAH,1,7,10/01/2010,09/30/2011,,,,604,,1737,17,6205,,187,,661,17,,604,,1737,17,6205,,187,,661,,,,,16578764,21638035,2390631,28454601,17370,172485,189855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38216799,-38216799,,-38216799,,-38216799,,,,,
630390,050058,GLENDALE MEMORIAL HOSPITAL & HLTH CT,1420 SOUTH CENTRAL AVE,GLENDALE,CA,91204-,LOS ANGELES,31084,U,STH,1,2,07/01/2011,06/30/2012,1018,,,20700,15494,50906,241,88206,,3676,2313,10676,255,,17504,12044,37200,204,74664,,3676,2313,10676,14497023,11283784,16284291,30602015,87149798,141206174,8799396,189330573,705734864,240293530,946028394,24607561,,87149798,2582304,,,-9508424,66790,,160770601,-134763929,4831062,1108090,,43925267,8551831,718014,72790400,,,61409207,,,52965044,,9269293,9269293,106159604,9136597,9007527,30297,16254600,,19740519,54129881,,50777159,,3851716,54628875,108758756,-2599152,-2599152,106159604,36677941,,,2824553,21794033,0.5942,,,705734863,240293528,946028391,742794503,203233888,228355972,-25122084,11362984,-13759100,,-13759100,0.200132,31163530,286650049,518427,1587983
630453,141309,ADVOCATE EUREKA HOSPITAL,101 SOUTH MAJOR STREET,EUREKA,IL,61530,WOODFORD,99914,R,CAH,1,1,01/01/2011,12/31/2011,123.49,,,1598,21,1874,23,8395,,282,8,501,23,,816,21,999,23,8395,,282,8,501,753566,955632,1118560,1496245,5252550,8648234,776849,12045623,5351035,21407643,26758678,,,,,,,163733000,65595000,,373497000,,,,169155000,808876000,97005000,,1771448000,,,1013835000,,,1213939000,3266326000,132449000,3398775000,5421590000,157906000,270822000,,301284000,,290972000,1020984000,966446000,,,826415000,1792861000,2813845000,2606723000,2607745000,5421590000,,,,,,,,,5365949,21864980,27230929,13017594,14213335,13900784,312551,285498,598049,,598049,0.450158,872045,2776202,,
631031,390049,ST. LUKES HOSPITAL,801 OSTRUM STREET,BETHLEHEM,PA,18015,LEHIGH,10900,U,STH,1,2,07/01/2011,06/30/2012,3710.5,150.34,,48185,10352,122678,535,193808,,10048,4132,28635,574,,40208,8156,92228,441,159404,,10048,4132,28635,14746212,48666412,21924620,33806486,228688342,316560453,21884546,465197714,1701100550,1337517712,3038618262,72629306,,228902655,234798,694853,2758245,45026959,24114586,87858,144547006,,-34599739,10384151,8043170,208285541,51727501,15013774,377038228,14095367,,331165691,,,312246745,315063950,259519062,574583012,1095115298,33192271,20251980,2362564,12583360,1603462,49911225,122004362,33747097,366888155,,187072355,587707607,709711969,131805824,385403329,1095115298,78499370,,,1868118,5840353,0.0744,23572445,12948320,1845114031,1337517712,3182631743,2593134719,589497024,544345947,45151077,9422664,54573741,,54573741,0.153095,50054239,413155861,,
631098,110050,MURRAY MEDICAL CENTER,707 OLD ELLIJAY HIGHWAY,CHATSWORTH,GA,30705,MURRAY,19140,U,STH,1,2,10/01/2010,09/30/2011,134.57,,,1412,224,2265,19,6935,,382,67,680,19,,1412,224,2265,19,6935,,382,67,680,1422305,,1411575,1790160,6389339,8586951,191210,13302650,10979409,41303983,52283392,2048860,,6389339,164018,,,598317,,,5432988,-3860000,369289,,232347,2772941,,,,,,7000362,,,1510825,,966854,966854,5250620,2047327,,,,,,2047327,,7000000,,1382307,8382307,10429634,-5179014,-5179014,5250620,2167812,,,1493,133971,0.0618,81975,,11044419,41799175,52843594,33756970,19086624,14976290,4110334,850380,4960714,5147308,-186594,0.254434,1740276,8998703,81115,436688
631099,110187,CHESTATEE REGIONAL HOSPITAL,1111 MOUNTAIN DRIVE,DAHLONEGA,GA,30533-,LUMPKIN,99911,R,STH,1,4,07/01/2011,06/30/2012,126.48,,,2025,434,4803,49,17934,,605,117,1452,49,,1763,310,3932,45,16470,,605,117,1452,1374450,4013969,2566653,2863863,8462154,16899025,1151432,19785462,23862278,39544073,63406351,932654,149742,8462154,278721,,,-251454,,,8693151,-6228870,697087,212147,,3203821,1006903,,7541626,,,11282046,,,10761418,,166954,166954,14132193,1742404,459368,170820,11956,,292562,2677110,,1035,,-2698747,-2697712,-20602,14152795,14152795,14132193,3813424,,,,457611,0.12,,,23862076,39580025,63442101,39073434,24368667,25361178,-992511,1369689,377178,,377178,0.312042,2663087,11067221,44263,208652
631105,390237,REGIONAL HOSPITAL OF SCRANTON,746 JEFFERSON AVENUE,SCRANTON,PA,18501-,LACKAWANNA,42540,U,STH,1,4,05/01/2011,06/30/2012,933,13.36,,26017,3536,54464,198,84546,,4933,751,11342,218,,23783,3536,49655,174,74298,,4933,751,11342,731269,7247004,2288044,7661115,54535885,134393888,7223406,147070140,386684706,267299237,653983943,14626708,,54535885,1270380,,,-2300294,,,23217055,-5496704,5694073,1430150,304487,22848767,2412000,455006,81408600,193806,64652,20659946,,,96580349,,-1434083,-1434083,117995033,4606633,4125129,810510,276722,,999008,10818002,,447017,,122287910,122734927,133552929,-15557896,-15557896,117995033,37880059,,,1124895,,,9229981,1401382,386682837,267301106,653983943,485600999,168382944,188929773,-20546829,4988933,-15557896,,-15557896,0.224883,7090802,55423811,113608,455694
631161,520063,ST. JOSEPHS COMM. HOSPT.,3200 PLESANT VALLEY ROAD,WEST BEND,WI,53095,WASHINGTON,33340,U,STH,1,2,07/01/2011,06/30/2012,436.33,,,5326,637,14272,70,25620,,1254,116,3650,78,,4696,334,11086,64,23424,,1254,116,3650,1589561,4696294,3394433,3394433,27186155,58080095,2654963,66939326,69254754,100525009,169779763,6897095,,27186155,234443,,,,5499116,6936960,21170637,-11793057,1873009,682104,,24423392,4814698,3232071,63287237,7031,19053775,34463399,4019304,,77327797,24721210,,24721210,126472399,9322488,1341453,,909570,,360000,11933511,55075166,,,,55075166,67008677,59463722,59463722,126472399,8262325,,,783997,,,,,69234750,101096751,170331501,85455530,84875971,85266250,-390279,3020797,2630518,,2630518,0.394272,8392918,15186963,,
631237,110146,SGHS - CAMDEN CAMPUS,2000 DAN PROCTOR DRIVE,ST. MARYS,GA,31558,CAMDEN,99911,R,STH,1,13,05/01/2011,04/30/2012,275.57,,,2006,375,7952,40,14640,,456,91,1821,40,,1643,263,5443,35,12810,,456,91,1821,1980616,9030455,5509276,6662570,14266349,23229425,2961847,36897420,27194691,65861911,93056602,4319308,,14266349,276411,,,426417,,,17986315,-11030160,803133,242042,3956400,12479751,1156762,400321,43479477,720939,4109569,16267689,,,46301065,,13765822,13765822,72546638,1713358,1722117,16813,,,1600924,5053212,,,,30515736,30515736,35568948,36977690,36977690,72546638,2316285,,,75639,277954,0.12,,,27257407,66606375,93863782,51877814,41985968,37495774,4490194,578438,5068632,,5068632,0.396505,3752109,12297075,86972,293874
631250,510023,WEIRTON MEDICAL CENTER,601 COLLIERS WAY,WEIRTON,WV,26062-,BROOKE,48260,U,STH,1,6,07/01/2011,06/30/2012,855.07,,,10497,3310,23929,148,54168,,2115,779,5491,195,,9517,2702,21834,136,49776,,2115,779,5491,701809,8511560,3863071,7852007,38330916,53260643,2695089,79829174,80775115,123647056,204422171,10406942,,38330916,2137403,,,133302,,,10223703,,1084312,1579688,1374726,16943582,,,20451661,,,,,,20451661,35725882,2137811,37863693,75258936,9370422,2680361,1144764,8449454,,677834,22322835,22572181,,,18734165,41306346,63629181,11629755,11629755,75258936,12321562,,,115942,750383,0.0609,,,80774113,134417209,215191322,139063218,76128104,91591559,-15463455,6141683,-9321772,,-9321772,0.390511,6643589,27227209,,
631256,080003,ST. FRANCIS HOSPITAL  WILMINGTON,7TH & CLAYTON STREETS,WILMINGTON,DE,19805,NEW CASTLE,48864,U,STH,1,1,01/01/2011,12/31/2011,820.32,34,,11368,1461,25338,180,65700,,2416,1918,6866,189,,9961,892,21327,154,56210,,2416,1918,6866,3855272,8045386,5921469,5921469,53913989,65752179,1465081,101585624,167071112,204345319,371416431,4649160,,53913989,665807,54438,94410,5119161,,,25482516,-15127860,3956028,842616,,21442168,275093,111378,46224243,99238,487837,42406373,466223,,45337100,,4519480,6265501,73044769,44239782,3182747,,1467332,,5027849,53303675,37918421,,,21338771,59257192,112560867,-39516098,-39516098,73044769,17872811,,,148307,3556689,0.199,1028084,842375,165692948,204375320,370068268,245195692,124872576,129163613,-4291037,5920403,1629366,,1629366,0.271548,29296743,97893318,,
631260,080004,KENT GENERAL HOSPITAL,640 SOUTH STATE STREET,DOVER,DE,19901,KENT,20100,U,STH,1,2,07/01/2011,06/30/2012,1724.31,,,30476,5578,63264,236,86376,,5326,2731,12469,236,,20923,1356,37936,146,53436,,5326,2731,12469,4755431,27147280,14846688,14846688,111358102,192049488,18765945,245739869,313294026,341275240,654569266,25219458,,89829257,1522891,,,27653766,,,51487127,,7366736,9045614,2428728,97994097,12317767,3330720,240314155,2113343,51549469,190527433,,,308314967,199564890,205115970,404680860,810989924,33556955,33688524,,,,19677850,86923329,,206871248,,77099997,283971245,370894574,440123783,440123783,811018357,48173649,,,2574118,6532347,0.1356,,,330750233,379845245,710595478,368374640,342220838,319604837,22616001,31733784,54349785,34311327,20038458,0.375422,50568406,115834669,,
631298,100067,ST. ANTHONYS HOSPITAL,1200 7TH AVENUE NORTH,ST. PETERSBURG,FL,33705-,PINELLAS,45300,U,STH,1,6,01/01/2011,12/31/2011,1142,,,27082,6769,60694,244,89060,,4744,988,12906,274,,24552,5993,54625,214,78110,,4744,988,12906,12851796,10790394,15167596,15169710,66321983,103627538,5886021,153239644,430580179,258514995,689095174,12655532,,66324851,208842,,,8068,,,60471865,-40698941,3557358,1929642,-6957106,-63295607,465465,1875405,93498337,305671,29885759,59524054,810193,,47755579,27198163,56620498,83818661,68278633,14191893,2838073,,,,,17029966,,,,89338,89338,17119304,51159329,51159329,68278633,34129436,,,981419,5126241,0.1502,,,433381088,265324543,698705631,513978324,184727307,169949521,14777786,-2308174,12469612,259170,12210442,0.222378,19081202,84596192,21006,101793
631561,100302,ST. CLOUD REGIONAL MEDICAL CENTER,2906 17TH STREET,ST. CLOUD,FL,34769,OSCEOLA,36740,U,STH,1,4,01/01/2011,12/31/2011,358.61,,,9076,1183,20472,84,30660,,1815,270,4901,84,,7892,1093,18244,76,27740,,1815,270,4901,2799282,12898599,5003864,7904074,19372248,26584465,3749123,49052502,161745839,121840254,283586093,2836990,,18693388,739036,,,-454255,,,46555499,-36365220,1674655,648401,,12308327,7530560,693436,18930274,,176410,12916650,127925,,27434394,,965756,965756,40708477,913295,752374,25400,,,718539,2409608,,98323,,18017239,18115562,20525170,20183307,20183307,40708477,11162662,,,227293,464367,0.0416,,,161602282,121983814,283586096,220772507,62813589,59601644,3211945,331209,3543154,,3543154,0.172972,3812133,39055452,,
631750,100253,JUPITER MEDICAL CENTER,1210 SOUTH OLD DIXIE,JUPITER,FL,33458,PALM BEACH,48424,U,STH,1,2,10/01/2010,09/30/2011,1086,,,23269,2095,45957,163,59495,,4317,499,10044,163,,19170,1816,40785,146,53290,,4317,499,10044,2059236,15267213,4985992,8532118,61314031,118562103,7390177,159998304,412421956,418248053,830670009,13650217,,61314031,967173,,,12472046,1873450,,60344927,-37011286,3718259,2052905,1702814,44834397,224899846,,,,,,,,87030819,14417161,14192113,28609274,160474490,14000327,4195408,319216,4570449,,5967951,29585661,48722936,354456,,5412616,54490008,84075669,76398821,76398821,160474490,34150784,,,1326594,,,,,412203885,418466122,830670007,653047668,177622339,179876134,-2253795,6362504,4108709,,4108709,0.192614,3671612,32095676,,
631816,520062,OCONOMOWOC MEMORIAL HOSPITAL,791 SUMMIT AVENUE,OCONOMOWOC,WI,53066-,WAUKESHA,33340,U,STH,1,2,10/01/2010,09/30/2011,400,,,4182,366,10277,76,27840,,1141,358,3399,76,,3608,271,8240,69,25285,,1141,358,3399,1044405,1005582,1407798,5899891,24073897,67485171,9988177,74582731,80698194,113564625,194262819,6252986,,24073897,27556,,,3385000,,9046000,2322000,,,465000,936000,18372000,2031000,2029000,122813000,,6039000,56515000,,,104370000,42500000,998000,43498000,166240000,6392000,2864000,,855000,,740000,10851000,90049000,,,14555000,104604000,115455000,50785000,50785000,166240000,9397968,,,461244,,,,,80698194,113564635,194262829,105321204,88941625,91559068,-2617443,2707587,90144,,90144,0.383927,851302,13917737,,
